297	pseudo	1	1	+	eaeH	b0297	1	872	-
298	NP_414832.2	1	1	+	insE1	b0298	1	300	IS3 transposase A
299	NP_414833.1	1	1	+	insF1	b0299	1	867	IS3 transposase B
300	pseudo	1	1	-	ykgA	b0300	1	684	-
301	pseudo	1	1	+	ykgQ	b4631	1	129	-
302	NP_414835.2	1	1	-	rclC	b0301	1	594	reactive chlorine species (RCS) stress resistance inner membrane protein
303	NP_414837.2	1	1	-	rclB	b0303	1	237	reactive chlorine species (RCS) stress resistance periplasmic protein
304	NP_414838.2	1	1	-	rclA	b0304	1	1326	reactive chlorine stress species (RCS) resistance protein; pyridine nucleotide-dependent disulfide oxidoreductase family
305	NP_414839.1	1	1	+	rclR	b0305	1	855	reactive chlorine species (RCS)-specific activator of the rcl genes
306	NP_414840.1	1	1	+	ykgE	b0306	1	720	cysteine-rich LutA family protein; putative electron transport chain YkgEFG component
307	NP_414841.1	1	1	+	ykgF	b0307	1	1428	ferridoxin-like LutB family protein; putative electron transport chain YkgEFG component
308	NP_414842.4	1	1	+	ykgG	b0308	1	696	LutC family protein; putative electron transport chain YkgEFG component
309	NP_414844.1	1	1	-	ykgH	b0310	1	669	putative inner membrane protein
310	NP_414845.1	1	1	-	betA	b0311	1	1671	choline dehydrogenase, a flavoprotein
311	NP_414846.1	1	1	-	betB	b0312	1	1473	betaine aldehyde dehydrogenase, NAD-dependent
312	NP_414847.3	1	1	-	betI	b0313	1	588	choline-inducible betIBA-betT divergent operon transcriptional repressor
313	NP_414848.1	1	1	+	betT	b0314	1	2034	choline transporter of high affinity
314	NP_414849.1	1	1	+	yahA	b0315	1	1089	c-di-GMP-specific phosphodiesterase
315	NP_414850.1	1	1	-	yahB	b0316	1	933	putative DNA-bindng transcriptional regulator
316	NP_414851.1	1	1	-	yahC	b0317	1	498	putative inner membrane protein
317	NP_414852.1	1	1	+	yahD	b0318	1	606	ankyrin repeat protein
318	NP_414853.1	1	1	+	yahE	b0319	1	864	DUF2877 family protein
319	NP_414854.1	1	1	+	yahF	b0320	1	1548	putative NAD(P)-binding succinyl-CoA synthase
320	NP_414855.1	1	1	+	yahG	b0321	1	1419	DUF1116 family protein
321	NP_414857.1	1	1	+	yahI	b0323	1	951	carbamate kinase-like protein
322	NP_414858.1	1	1	+	yahJ	b0324	1	1383	putative metallo-dependent hydrolase domain deaminase
323	NP_414859.1	1	1	+	yahK	b0325	1	1050	broad specificity NADPH-dependent aldehyde reductase, Zn-containing
324	NP_414860.1	1	1	+	yahL	b0326	1	816	uncharacterized protein
325	NP_414861.2	1	1	+	yahM	b0327	1	246	uncharacterized protein
326	NP_414862.1	1	1	-	yahN	b0328	1	672	amino acid exporter for proline, lysine, glutamate, homoserine
327	NP_414863.1	1	1	+	yahO	b0329	1	276	periplasmic protein, function unknown, YhcN family
328	NP_414864.1	1	1	-	prpR	b0330	1	1587	propionate catabolism operon regulatory protein
329	NP_414865.1	1	1	+	prpB	b0331	1	891	2-methylisocitrate lyase
330	NP_414867.1	1	1	+	prpC	b0333	1	1170	2-methylcitrate synthase
331	NP_414868.1	1	1	+	prpD	b0334	1	1452	2-methylcitrate dehydratase
332	NP_414869.1	1	1	+	prpE	b0335	1	1887	propionate--CoA ligase
333	NP_414870.1	1	1	+	codB	b0336	1	1260	cytosine transporter
334	NP_414871.1	1	1	+	codA	b0337	1	1284	cytosine/isoguanine deaminase
335	NP_414872.3	1	1	-	cynR	b0338	1	900	transcriptional activator of cyn operon; autorepressor
336	NP_414873.1	1	1	+	cynT	b0339	1	660	carbonic anhydrase
337	NP_414874.1	1	1	+	cynS	b0340	1	471	cyanate aminohydrolase
338	NP_414875.1	1	1	+	cynX	b0341	1	1155	putative cyanate transporter
339	NP_414876.1	1	1	-	lacA	b0342	1	612	thiogalactoside acetyltransferase
340	NP_414877.1	1	1	-	lacY	b0343	1	1254	lactose permease
341	NP_414878.1	1	1	-	lacZ	b0344	1	3075	beta-D-galactosidase
342	NP_414879.3	1	1	-	lacI	b0345	1	1083	lactose-inducible lac operon transcriptional repressor
343	NP_414880.2	1	1	-	mhpR	b0346	1	834	mhp operon transcriptional activator
344	NP_414881.1	1	1	+	mhpA	b0347	1	1665	3-(3-hydroxyphenyl)propionate hydroxylase
345	NP_414882.1	1	1	+	mhpB	b0348	1	945	2,3-dihydroxyphenylpropionate 1,2-dioxygenase
346	NP_414883.5	1	1	+	mhpC	b0349	1	867	2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase
347	NP_414884.2	1	1	+	mhpD	b0350	1	810	2-keto-4-pentenoate hydratase
348	NP_414885.1	1	1	+	mhpF	b0351	1	951	acetaldehyde-CoA dehydrogenase II, NAD-binding
349	NP_414886.1	1	1	+	mhpE	b0352	1	1014	4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic acid aldolase, class I
350	NP_414887.2	1	1	+	mhpT	b0353	1	1212	3-hydroxyphenylpropionic transporter
351	NP_414888.4	1	1	+	yaiL	b0354	1	540	DUF2058 family protein
352	NP_414889.1	1	1	-	frmB	b0355	1	834	S-formylglutathione hydrolase
353	NP_414890.1	1	1	-	frmA	b0356	1	1110	alcohol dehydrogenase class III; glutathione-dependent formaldehyde dehydrogenase
354	NP_414891.4	1	1	-	frmR	b0357	1	276	regulator protein that represses frmRAB operon
355	NP_414892.1	1	1	-	yaiO	b0358	1	774	outer membrane protein
356	pseudo	1	1	-	yaiX	b4579	2	699	-
357	NP_414894.2	1	1	+	insC1	b0360	1	366	IS2 repressor TnpA
358	NP_414895.1	1	1	+	insD1	b0361	1	906	IS2 transposase TnpB
359	NP_414897.1	1	1	-	yaiP	b0363	1	1197	putative family 2 glycosyltransferase
360	NP_414898.4	1	1	-	yaiS	b0364	1	558	putative PIG-L family deacetylase
361	NP_414899.2	1	1	+	tauA	b0365	1	963	taurine ABC transporter periplasmic binding protein
362	NP_414900.1	1	1	+	tauB	b0366	1	768	taurine ABC transporter ATPase
363	NP_414901.1	1	1	+	tauC	b0367	1	828	taurine ABC transporter permease
364	NP_414902.1	1	1	+	tauD	b0368	1	852	taurine dioxygenase, 2-oxoglutarate-dependent
365	NP_414903.4	1	1	-	hemB	b0369	1	975	5-aminolevulinate dehydratase (porphobilinogen synthase)
366	pseudo	1	1	+	yaiT	b4580	2	2907	-
367	NP_414906.1	1	1	-	insF1	b0372	1	867	IS3 transposase B
368	NP_414907.2	1	1	-	insE1	b0373	1	300	IS3 transposase A
369	NP_414909.2	1	1	+	yaiV	b0375	1	624	putative transcriptional regulator
370	NP_414910.1	1	1	-	ampH	b0376	1	1158	D-alanyl-D-alanine- carboxypeptidase/endopeptidase; penicillin-binding protein; weak beta-lactamase
371	NP_414911.1	1	1	+	sbmA	b0377	1	1221	peptide antibiotic transporter
372	NP_414912.1	1	1	+	yaiW	b0378	1	1095	microcin Bac7 uptake protein; outer membrane surface-exposed lipoprotein
373	NP_414913.1	1	1	-	yaiY	b0379	1	309	DUF2755 family inner membrane protein
374	NP_414914.2	1	1	+	yaiZ	b0380	1	213	DUF2754 family putative inner membrane protein
375	NP_414915.1	1	1	-	ddlA	b0381	1	1095	D-alanine-D-alanine ligase A
376	NP_414916.1	1	1	+	iraP	b0382	1	261	anti-RssB factor, RpoS stabilzer during Pi starvation; anti-adapter protein
377	NP_414917.2	1	1	+	phoA	b0383	1	1416	bacterial alkaline phosphatase
378	NP_414918.4	1	1	+	psiF	b0384	1	321	PsiF family protein
379	NP_414919.1	1	1	+	yaiC	b0385	1	1116	diguanylate cyclase, cellulose regualtor
380	NP_414920.1	1	1	-	proC	b0386	1	810	pyrroline-5-carboxylate reductase, NAD(P)-binding
381	NP_414921.2	1	1	+	yaiI	b0387	1	459	UPF0178 family protein
382	NP_414922.1	1	1	+	aroL	b0388	1	525	shikimate kinase II
383	NP_414923.1	1	1	+	yaiA	b0389	1	192	OxyR-regulated conserved protein
384	NP_414924.1	1	1	+	aroM	b0390	1	678	AroM family protein
385	NP_414925.1	1	1	+	yaiE	b0391	1	285	UPF0345 family protein
386	pseudo	1	1	+	ykiA	b0392	1	342	-
387	NP_414927.1	1	1	-	rdgC	b0393	1	912	nucleoid-associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function
388	NP_414928.2	1	1	+	mak	b0394	1	909	manno(fructo)kinase
389	NP_414930.3	1	1	-	araJ	b0396	1	1185	L-arabinose-inducible putative transporter, MFS family
390	NP_414931.1	1	1	-	sbcC	b0397	1	3147	exonuclease, dsDNA, ATP-dependent
391	NP_414932.1	1	1	-	sbcD	b0398	1	1203	exonuclease, dsDNA, ATP-dependent
392	NP_414933.1	1	1	+	phoB	b0399	1	690	response regulator in two-component regulatory system with PhoR
393	NP_414934.1	1	1	+	phoR	b0400	1	1296	sensory histidine kinase in two-component regulatory system with PhoB
394	NP_414935.1	1	1	+	brnQ	b0401	1	1320	branched-chain amino acid transport system 2 carrier protein; LIV-II transport system for Ile, Leu, and Val
395	NP_414936.1	1	1	+	proY	b0402	1	1374	proline-specific permease
396	NP_414937.2	1	1	+	malZ	b0403	1	1815	maltodextrin glucosidase
397	NP_414938.1	1	1	-	acpH	b0404	1	582	acyl carrier protein (ACP) phosphodiesterase; ACP hydrolyase
398	NP_414939.1	1	1	+	queA	b0405	1	1071	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
399	NP_414940.1	1	1	+	tgt	b0406	1	1128	tRNA-guanine transglycosylase
400	NP_414941.1	1	1	+	yajC	b0407	1	333	SecYEG protein translocase auxillary subunit
401	NP_414942.1	1	1	+	secD	b0408	1	1848	SecYEG protein translocase auxillary subunit
402	NP_414943.1	1	1	+	secF	b0409	1	972	SecYEG protein translocase auxillary subunit
403	NP_414944.1	1	1	+	yajD	b0410	1	348	HNH nuclease family protein
404	NP_414945.1	1	1	-	tsx	b0411	1	885	nucleoside channel, receptor of phage T6 and colicin K
405	NP_414946.4	1	1	-	yajI	b0412	1	540	putative lipoprotein
406	NP_414947.1	1	1	+	nrdR	b0413	1	450	Nrd regulon repressor
407	NP_414948.1	1	1	+	ribD	b0414	1	1104	fused diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase
408	NP_414949.1	1	1	+	ribE	b0415	1	471	riboflavin synthase beta chain
409	NP_414950.1	1	1	+	nusB	b0416	1	420	transcription antitermination protein
410	NP_414951.1	1	1	+	thiL	b0417	1	978	thiamine monophosphate kinase
411	NP_414952.1	1	1	+	pgpA	b0418	1	519	phosphatidylglycerophosphatase A
412	NP_414953.2	1	1	-	yajO	b0419	1	975	2-carboxybenzaldehyde reductase
413	NP_414954.1	1	1	-	dxs	b0420	1	1863	1-deoxyxylulose-5-phosphate synthase, thiamine triphosphate-binding, FAD-requiring
414	NP_414955.1	1	1	-	ispA	b0421	1	900	geranyltranstransferase
415	NP_414956.1	1	1	-	xseB	b0422	1	243	exonuclease VII small subunit
416	NP_414957.1	1	1	+	thiI	b0423	1	1449	tRNA s(4)U8 sulfurtransferase
417	NP_414958.4	1	1	-	yajL	b0424	1	591	oxidative-stress-resistance chaperone
418	NP_414959.1	1	1	-	panE	b0425	1	912	2-dehydropantoate reductase, NADPH-specific
419	NP_414960.2	1	1	+	yajQ	b0426	1	492	phage Phi6 host factor, ATP/GTP binding protein
420	NP_414961.4	1	1	-	yajR	b0427	1	1365	putative transporter
421	NP_414962.1	1	1	-	cyoE	b0428	1	891	protoheme IX farnesyltransferase
422	NP_414963.1	1	1	-	cyoD	b0429	1	330	cytochrome o ubiquinol oxidase subunit IV
423	NP_414964.1	1	1	-	cyoC	b0430	1	615	cytochrome o ubiquinol oxidase subunit III
424	NP_414965.1	1	1	-	cyoB	b0431	1	1992	cytochrome o ubiquinol oxidase subunit I
425	NP_414966.1	1	1	-	cyoA	b0432	1	948	cytochrome o ubiquinol oxidase subunit II
426	NP_414967.1	1	1	-	ampG	b0433	1	1476	muropeptide transporter
427	NP_414968.4	1	1	-	yajG	b0434	1	579	putative lipoprotein
428	NP_414969.4	1	1	+	bolA	b0435	1	318	stationary-phase morphogene, transcriptional repressor for mreB; also regulator for dacA, dacC, and ampC
429	NP_414970.1	1	1	+	tig	b0436	1	1299	peptidyl-prolyl cis/trans isomerase (trigger factor)
430	NP_414971.1	1	1	+	clpP	b0437	1	624	proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases
431	NP_414972.1	1	1	+	clpX	b0438	1	1275	ATPase and specificity subunit of ClpX-ClpP ATP-dependent serine protease
432	NP_414973.1	1	1	+	lon	b0439	1	2355	DNA-binding ATP-dependent protease La
433	NP_414974.1	1	1	+	hupB	b0440	1	273	HU, DNA-binding transcriptional regulator, beta subunit
434	NP_414975.1	1	1	+	ppiD	b0441	1	1872	periplasmic folding chaperone, has an inactive PPIase domain
435	NP_414976.1	1	1	+	ybaV	b0442	1	372	putative competence-suppressing periplasmic helix-hairpin-helix DNA-binding protein
436	NP_414977.1	1	1	+	fadM	b0443	1	399	long-chain acyl-CoA thioesterase III
437	NP_414978.1	1	1	-	queC	b0444	1	696	7-cyano-7-deazaguanine (preQ0) synthase; queuosine biosynthesis
438	NP_414979.1	1	1	-	ybaE	b0445	1	1701	putative ABC transporter periplasmic binding protein
439	NP_414980.2	1	1	+	cof	b0446	1	819	thiamine pyrimidine pyrophosphate hydrolase; HMP-PP phosphatase
440	NP_414981.4	1	1	+	ybaO	b0447	1	459	putative DNA-binding transcriptional regulator
441	NP_414982.1	1	1	+	mdlA	b0448	1	1773	putative multidrug ABC transporter ATPase
442	NP_414983.1	1	1	+	mdlB	b0449	1	1782	putative multidrug ABC transporter ATPase
443	NP_414984.1	1	1	+	glnK	b0450	1	339	nitrogen assimilation regulatory protein for GlnL, GlnE, and AmtB
444	NP_414985.1	1	1	+	amtB	b0451	1	1287	ammonium transporter
445	NP_414986.1	1	1	-	tesB	b0452	1	861	acyl-CoA thioesterase 2
446	NP_414987.3	1	1	+	ybaY	b0453	1	573	outer membrane lipoprotein
447	NP_414988.1	1	1	-	ybaZ	b0454	1	390	excision repair protein, alkyltransferase-like protein ATL
448	NP_414989.1	1	1	+	ybaA	b0456	1	354	DUF1428 family protein
449	NP_414990.2	1	1	-	ylaB	b0457	1	1551	putative membrane-anchored cyclic-di-GMP phosphodiesterase
450	NP_414991.4	1	1	-	ylaC	b0458	1	471	DUF1449 family inner membrane protein
451	NP_414992.1	1	1	-	maa	b0459	1	552	maltose O-acetyltransferase
452	NP_414993.1	1	1	-	hha	b0460	1	219	modulator of gene expression, with H-NS
453	NP_414994.1	1	1	-	tomB	b0461	1	375	Hha toxicity attenuator; conjugation-related protein
454	NP_414995.1	1	1	-	acrB	b0462	1	3150	multidrug efflux system protein
455	NP_414996.1	1	1	-	acrA	b0463	1	1194	multidrug efflux system
456	NP_414997.1	1	1	+	acrR	b0464	1	648	transcriptional repressor
457	NP_414998.1	1	1	+	mscK	b0465	1	3363	mechanosensitive channel protein, intermediate conductance, K+ regulated
458	NP_414999.1	1	1	-	ybaM	b0466	1	162	DUF2496 family protein
459	NP_415000.1	1	1	-	priC	b0467	1	528	primosomal replication protein N''
460	NP_415001.1	1	1	+	ybaN	b0468	1	378	DUF454 family inner membrane protein
461	NP_415002.1	1	1	+	apt	b0469	1	552	adenine phosphoribosyltransferase
462	NP_415003.1	1	1	+	dnaX	b0470	1	1932	DNA polymerase III/DNA elongation factor III, tau and gamma subunits
463	NP_415004.1	1	1	+	ybaB	b0471	1	330	DNA-binding protein, putative nucleoid-associated protein
464	NP_415005.1	1	1	+	recR	b0472	1	606	gap repair protein
465	NP_415006.1	1	1	+	htpG	b0473	1	1875	protein refolding molecular co-chaperone Hsp90, Hsp70-dependent; heat-shock protein; ATPase
466	NP_415007.1	1	1	+	adk	b0474	1	645	adenylate kinase
467	NP_415008.1	1	1	+	hemH	b0475	1	963	ferrochelatase
468	NP_415009.1	1	1	-	aes	b0476	1	960	acetyl esterase
469	NP_415010.1	1	1	+	gsk	b0477	1	1305	inosine/guanosine kinase
470	NP_415011.1	1	1	-	ybaL	b0478	1	1677	inner membrane putative NAD(P)-binding transporter
471	NP_415012.1	1	1	-	fsr	b0479	1	1221	putative fosmidomycin efflux system protein
472	NP_415013.1	1	1	+	ushA	b0480	1	1653	bifunctional UDP-sugar hydrolase/5'-nucleotidase
473	NP_415014.1	1	1	-	ybaK	b0481	1	480	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase
474	NP_415015.1	1	1	-	ybaP	b0482	1	795	TraB family protein
475	NP_415016.4	1	1	+	ybaQ	b0483	1	342	putative DNA-binding transcriptional regulator
476	NP_415017.1	1	1	-	copA	b0484	1	2505	copper transporter
477	NP_415018.1	1	1	+	glsA	b0485	1	933	glutaminase 1
478	NP_415019.1	1	1	+	ybaT	b0486	1	1293	putative amino acid transporter
479	NP_415020.1	1	1	+	cueR	b0487	1	408	copper-responsive regulon transcriptional regulator
480	NP_415021.2	1	1	-	ybbJ	b0488	1	459	inner membrane protein; stimulator of the QmcA suppressor of ftsH-htpX
481	NP_415022.1	1	1	-	qmcA	b0489	1	918	PHB domain membrane-anchored putative protease
482	NP_415023.1	1	1	+	fetA	b0490	1	678	iron export ABC transporter ATPase; peroxide resistance protein
483	NP_415024.4	1	1	+	fetB	b0491	1	780	iron export ABC transporter permease; peroxide resistance protein
484	NP_415025.4	1	1	-	ybbN	b0492	1	855	DnaK co-chaperone, thioredoxin-like protein
485	NP_415026.1	1	1	-	ybbO	b0493	1	810	putative oxidoreductase
486	NP_415027.1	1	1	-	tesA	b0494	1	627	acyl-CoA thioesterase 1 and protease I and lysophospholipase L1
487	NP_415028.1	1	1	+	ybbA	b0495	1	687	putative ABC transporter ATPase
488	NP_415029.1	1	1	+	ybbP	b0496	1	2415	putative ABC transporter permease
489	NP_415030.1	1	1	+	rhsD	b0497	1	4281	Rhs protein with DUF4329 family putative toxin domain; putative neighboring cell growth inhibitor
490	NP_415031.1	1	1	+	ybbC	b0498	1	369	putative immunity protein
491	pseudo	1	1	+	rhsH	b0499	1	708	-
492	pseudo	1	1	+	ybbD	b0501	1	491	-
493	pseudo	1	1	+	ylbI	b4632	1	93	-
494	pseudo	1	1	-	ylbG	b0502	2	423	-
495	NP_415036.1	1	1	-	mnmH	b0503	1	1095	tRNA 2-selenouridine synthase, selenophosphate-dependent
496	NP_415037.1	1	1	-	allS	b0504	1	927	allD operon transcriptional activator
497	NP_415038.1	1	1	+	allA	b0505	1	483	ureidoglycolate lyase, releasing urea
498	NP_415039.1	1	1	+	allR	b0506	1	816	glyoxylate-inducible transcriptional repressor of all and gcl operons
499	NP_415040.1	1	1	+	gcl	b0507	1	1782	glyoxylate carboligase
500	NP_415041.1	1	1	+	hyi	b0508	1	777	hydroxypyruvate isomerase
501	NP_415042.1	1	1	+	glxR	b0509	1	879	tartronate semialdehyde reductase, NADH-dependent
502	NP_415044.4	1	1	+	ybbW	b0511	1	1455	putative allantoin transporter
503	NP_415045.1	1	1	+	allB	b0512	1	1362	allantoinase
504	NP_415046.4	1	1	+	ybbY	b0513	1	1302	putative uracil/xanthine transporter
505	NP_415047.1	1	1	+	glxK	b0514	1	1146	glycerate kinase II
506	NP_415048.1	1	1	-	allE	b0515	1	786	S-ureidoglycine aminohydrolase
507	NP_415049.1	1	1	-	allC	b0516	1	1236	allantoate amidohydrolase
508	NP_415050.1	1	1	-	allD	b0517	1	1050	ureidoglycolate dehydrogenase
509	NP_415051.1	1	1	+	fdrA	b0518	1	1668	putative NAD(P)-binding acyl-CoA synthetase
510	YP_009029994.1	1	1	+	ylbE	b4572	1	1260	NO-induced DUF1116 protein
511	NP_415053.1	1	1	+	ylbF	b0520	1	816	putative anaerobic allantoin catabolic oxamate carbamoyltransferase; DUF2877 family protein
512	NP_415054.1	1	1	+	ybcF	b0521	1	894	putative carbonate kinase
513	NP_415055.1	1	1	-	purK	b0522	1	1068	N5-carboxyaminoimidazole ribonucleotide synthase
514	NP_415056.1	1	1	-	purE	b0523	1	510	N5-carboxyaminoimidazole ribonucleotide mutase
515	NP_415057.1	1	1	-	lpxH	b0524	1	723	UDP-2,3-diacylglucosamine pyrophosphohydrolase
516	NP_415058.1	1	1	-	ppiB	b0525	1	495	peptidyl-prolyl cis-trans isomerase B (rotamase B)
517	NP_415059.1	1	1	+	cysS	b0526	1	1386	cysteinyl-tRNA synthetase
518	NP_415060.1	1	1	-	ybcI	b0527	1	522	DUF457 family inner membrane protein
519	NP_415061.2	1	1	-	ybcJ	b0528	1	213	ribosome-associated protein; putative RNA-binding protein
520	NP_415062.1	1	1	-	folD	b0529	1	867	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase
521	NP_415063.4	1	1	+	sfmA	b0530	1	543	FimA homolog, function unknown
522	NP_415064.1	1	1	+	sfmC	b0531	1	693	putative periplasmic pilus chaperone
523	NP_415065.1	1	1	+	sfmD	b0532	1	2604	putative outer membrane export usher protein
524	NP_415066.2	1	1	+	sfmH	b0533	1	984	FimA homolog, function unknown
525	NP_415067.1	1	1	+	sfmF	b0534	1	516	FimA homolog, function unknown
526	NP_415068.1	1	1	-	sfmZ	b0535	1	633	response regulator family protein
527	NP_415069.1	1	1	-	intD	b0537	1	1164	DLP12 prophage; putative phage integrase
528	pseudo	1	1	-	xisD	b4633	1	222	-
529	pseudo	1	1	-	exoD	b0539	1	279	-
530	pseudo	1	1	+	peaD	b4508	1	312	-
531	pseudo	1	1	+	renD	b0542	2	306	-
532	NP_415072.2	1	1	+	insE1	b0540	1	300	IS3 transposase A
533	NP_415073.1	1	1	+	insF1	b0541	1	867	IS3 transposase B
534	NP_415075.1	1	1	+	emrE	b0543	1	333	DLP12 prophage; multidrug resistance protein
535	NP_415076.1	1	1	+	ybcK	b0544	1	1527	DLP12 prophage; putative recombinase
536	NP_415077.1	1	1	+	ybcL	b0545	1	552	inactive polymorphonuclear leukocyte migration suppressor; DLP12 prophage; UPF0098 family secreted protein
537	NP_415078.1	1	1	+	ybcM	b0546	1	798	DLP12 prophage; putative DNA-binding transcriptional regulator
538	YP_001165308.1	1	1	+	ylcH	b4588	1	102	uncharacterized protein, DLP12 prophage
539	NP_415079.1	1	1	+	ybcN	b0547	1	456	DLP12 prophage; uncharacterized protein
540	NP_415080.1	1	1	+	ninE	b0548	1	171	DLP12 prophage; conserved protein
541	NP_415081.1	1	1	+	ybcO	b0549	1	291	DLP12 prophage; uncharacterized protein
542	NP_415082.1	1	1	+	rusA	b0550	1	363	DLP12 prophage; endonuclease RUS
543	YP_588439.1	1	1	+	ylcG	b4509	1	141	uncharacterized protein, DLP12 prophage
544	NP_415083.1	1	1	+	quuD	b0551	1	384	DLP12 prophage; putative antitermination protein
545	pseudo	1	1	-	nmpC	b0553	2	1098	-
546	NP_415084.1	1	1	-	insH1	b0552	1	1017	IS5 transposase and trans-activator
547	NP_415086.1	1	1	+	essD	b0554	1	216	DLP12 prophage; putative phage lysis protein
548	NP_415087.1	1	1	+	rrrD	b0555	1	498	DLP12 prophage; putative lysozyme
549	NP_415088.1	1	1	+	rzpD	b0556	1	462	DLP12 prophage; putative murein endopeptidase
550	YP_588440.1	1	1	+	rzoD	b4510	1	183	DLP12 prophage; putative lipoprotein
551	NP_415089.1	1	1	-	borD	b0557	1	294	DLP12 prophage; putative lipoprotein
552	NP_415090.2	1	1	-	ybcV	b0558	1	411	DLP12 prophage; uncharacterized protein
553	NP_415091.1	1	1	+	ybcW	b0559	1	207	DLP12 prophage; uncharacterized protein
554	YP_001165309.1	1	1	-	ylcI	b4589	1	195	DUF3950 family protein, DLP12 prophage
555	NP_415092.1	1	1	+	nohD	b0560	1	546	DLP12 prophage; DNA packaging protein
556	pseudo	1	1	+	aaaD	b4634	1	309	-
557	pseudo	1	1	+	tfaD	b0561	1	438	-
558	pseudo	1	1	-	ybcY	b0562	2	657	-
559	pseudo	1	1	+	tfaX	b0563	1	183	-
560	NP_415096.1	1	1	+	appY	b0564	1	750	global transcriptional activator; DLP12 prophage
561	NP_415097.1	1	1	-	ompT	b0565	1	954	DLP12 prophage; outer membrane protease VII; outer membrane protein 3b
562	NP_415098.1	1	1	-	envY	b0566	1	762	porin thermoregulatory transcriptional activator
563	NP_415099.1	1	1	-	ybcH	b0567	1	891	PRK09936 family protein
564	NP_415100.1	1	1	-	nfrA	b0568	1	2973	bacteriophage N4 receptor, outer membrane subunit
565	NP_415101.1	1	1	-	nfrB	b0569	1	2238	bacteriophage N4 receptor, inner membrane subunit
566	NP_415102.1	1	1	-	cusS	b0570	1	1443	copper-sensing histidine kinase in two-component regulatory system with CusR
567	NP_415103.1	1	1	-	cusR	b0571	1	684	response regulator in two-component regulatory system with CusS
